0,results/D_2021-06-22:00:35:32,1x1,0.714392346509672,0.5344328472804639,0.6807610993657506
0,results/D_2021-06-22:00:35:32,1x2,0.7139184952978055,0.4925485189256947,0.7031578947368421
0,results/D_2021-06-22:11:37:49,1x1,0.714392346509672,0.5344328472804639,0.6807610993657506
0,results/D_2021-06-22:13:29:48,1x1,0.714392346509672,0.5344328472804639,0.6807610993657506
0,results/D_2021-06-22:13:29:48,1x2,0.7139184952978055,0.4925485189256947,0.7031578947368421
0,results/D_2021-06-22:13:29:48,2x1,0.7139184952978055,0.4925485189256947,0.7031578947368421
0,results/D_2021-06-22:13:29:48,2x2,0.714392346509672,0.5344328472804639,0.6807610993657506
0,results/D_2021-06-22:13:29:48,3x1,0.6979352269154177,0.47091206933438556,0.6919831223628692
0,results/D_2021-06-22:13:29:48,3x2,0.6875484750026203,0.4891579580476141,0.6962025316455697
0,results/D_2021-06-22:13:29:48,4x1,0.6875484750026203,0.4891579580476141,0.6962025316455697
0,results/D_2021-06-22:13:29:48,4x2,0.6979352269154177,0.47091206933438556,0.6919831223628692
0,results/D_2021-06-22:13:29:48,5x1,0.7095286671940708,0.5170175220240529,0.6821052631578948
0,results/D_2021-06-22:13:29:48,5x2,0.7315307328605201,0.5607953369740781,0.6828752642706131
0,results/D_2021-06-22:15:31:05,1x1,0.716500295043273,0.4801359076572377,0.7146017699115044
0,results/D_2021-06-22:15:31:05,1x2,0.713514173998045,0.43478783689070977,0.6784140969162996
0,results/D_2021-06-22:15:31:05,2x1,0.713514173998045,0.43478783689070977,0.6784140969162996
0,results/D_2021-06-22:15:31:05,2x2,0.716500295043273,0.4801359076572377,0.7146017699115044
0,results/D_2021-06-22:15:31:05,3x1,0.7607195121951219,0.5475370162456827,0.7152317880794702
0,results/D_2021-06-22:15:31:05,3x2,0.7040773589554077,0.4901663058947396,0.6754966887417219
0,results/D_2021-06-22:15:31:05,4x1,0.7040773589554077,0.4901663058947396,0.6754966887417219
0,results/D_2021-06-22:15:31:05,4x2,0.7607195121951219,0.5475370162456827,0.7152317880794702
0,results/D_2021-06-22:15:31:05,5x1,0.7269146341463414,0.5149334844318274,0.7152317880794702
0,results/D_2021-06-22:15:31:05,5x2,0.719019462921902,0.510219017864653,0.6777041942604857
0,results/D_2021-06-22:17:28:32,1x1,0.7094407505330594,0.45125143754899993,0.6152219873150105
0,results/D_2021-06-22:17:28:32,1x2,0.7129217924332254,0.4674238050851529,0.5473684210526316
0,results/D_2021-06-22:17:28:32,2x1,0.7129217924332254,0.4674238050851529,0.5473684210526316
0,results/D_2021-06-22:17:28:32,2x2,0.7094407505330594,0.45125143754899993,0.6152219873150105
0,results/D_2021-06-22:17:28:32,3x1,0.733670142761882,0.4933910099886131,0.5759493670886076
0,results/D_2021-06-22:17:28:32,3x2,0.7029645394457837,0.46636765608536335,0.6265822784810127
0,results/D_2021-06-22:17:28:32,4x1,0.7029645394457837,0.46636765608536335,0.6265822784810127
0,results/D_2021-06-22:17:28:32,4x2,0.733670142761882,0.4933910099886131,0.5759493670886076
0,results/D_2021-06-22:17:28:32,5x1,0.7227603053351975,0.4920413076537442,0.631578947368421
0,results/D_2021-06-22:17:28:32,5x2,0.7528061334266587,0.5183379270704588,0.6173361522198731
0,results/E_2021-06-23:13:16:00,1x1,0.7055193439865433,0.5048494953759927,0.6596194503171248
0,results/D_2021-07-12:12:53:21,1x1,0.714392346509672,0.5344328472804639,0.6807610993657506
0,results/D_2021-07-12:12:53:21,1x2,0.7139184952978055,0.4925485189256947,0.7031578947368421
0,results/D_2021-07-12:12:53:21,2x1,0.7139184952978055,0.4925485189256947,0.7031578947368421
0,results/D_2021-07-12:12:53:21,2x2,0.714392346509672,0.5344328472804639,0.6807610993657506
0,results/D_2021-07-12:12:53:21,3x1,0.6979352269154177,0.47091206933438556,0.6919831223628692
